20, GDE019, 37.782226, -122.406143, 37.771386, -122.411273
18, 32645, 39.754571, -104.992186, 39.746741, -105.000088
17, 8654, 38.592288, -121.518105, 38.579051, -121.489401
21, 29697, 36.972416, -122.025823, 36.978991, -122.007023
20, DBC269, 37.8012, -122.43413, 37.789348, -122.414653
21, 376, 36.972521, -122.025881, 36.974258, -122.02886
0, KLT766, 38.908143, -77.061255, 38.909036, -77.064075
1, 18002, 30.231541, -97.72981, 30.226925, -97.723885
5, IJF500, 37.800321, -122.410731, 37.798948, -122.428966
18, 30263, 37.770901, -122.412705, 37.774151, -122.40466
7, 8007, 37.761156, -122.41277, 37.772608, -122.426221
12, RAM233, 30.20256, -97.718048, 30.263861, -97.743263
20, VOW915, 37.764903, -122.402975, 37.764186, -122.389066
18, 46507, 37.773486, -122.415951, 37.757031, -122.421166
21, 21365, 37.788338, -122.402746, 37.786471, -122.40467
15, 8005, 37.78463, -122.417583, 37.783486, -122.45149
1, 37242, 38.539903, -121.75177, 38.537455, -121.754785
18, 14279, 37.793095, -122.394216, 37.766483, -122.392445
20, RCJ754, 30.267745, -97.754116, 30.268316, -97.752418
0, 31323, 38.54115, -121.75272, 38.540463, -121.754956
17, CHM556, 38.926006, -77.021693, 38.920328, -77.024396
18, 44902, 37.77672, -122.395246, 37.775653, -122.41874
17, 31381, 38.563498, -121.494315, 38.561253, -121.487018
0, 8115, 38.56721, -121.489803, 38.578696, -121.498723
14, 54374, 38.899198, -77.003231, 38.897048, -77.006411
16, 31893, 38.555715, -121.41517, 38.562883, -121.426498
20, LMW970, 38.88626, -77.021598, 38.891966, -77.015381
10, 37747, 38.920368, -76.990065, 38.928353, -76.995561
0, HMG692, 27.952135, -82.448785, 27.947141, -82.447693
16, 32101, 38.578375, -121.47473, 38.576641, -121.472468
15, CZL898, 33.982446, -118.468153, 34.048356, -118.435476
17, DDF595, 38.916993, -77.028205, 38.923735, -77.030668
18, 25144, 37.78208, -122.48046, 37.76074, -122.42156
14, 10213, 47.694508, -122.367415, 47.69426, -122.374938
18, OEQ710, 38.573371, -121.481636, 38.581515, -121.49879
1, 33052, 38.548111, -121.763843, 38.538328, -121.75213
0, 54757, 37.804906, -122.464841, 37.806073, -122.451481
5, KPO994, 34.074995, -118.287203, 34.057583, -118.279001
17, 14196, 37.789421, -122.397796, 37.790911, -122.396793
0, 32915, 36.964655, -122.028995, 36.965748, -122.01634
1, 31779, 38.534831, -121.746683, 38.543345, -121.737571
22, ZQO230, 39.2818, -76.593213, 39.29093, -76.590266
18, 54778, 37.77731, -122.40961, 37.77584, -122.41213
20, XZB820, 38.899198, -77.013306, 38.901415, -77.019691
20, UKP251, 38.546613, -121.45024, 38.560656, -121.4577
4, 30793, 38.566643, -121.46327, 38.571921, -121.541043
18, 21506, 37.77186, -122.4255, 37.785823, -122.40584
20, SZF389, 37.789698, -122.394743, 37.783881, -122.409121
15, 39950, 38.896871, -77.005168, 38.901343, -77.00265
4, 31544, 38.537598, -121.476133, 38.574993, -121.483
4, 31068, 38.549085, -121.48981, 38.579365, -121.480418
16, 7872, 38.543571, -121.737761, 38.542086, -121.748026
1, 31166, 38.558323, -121.448325, 38.576895, -121.442675
1, 31175, 38.54282, -121.761193, 38.551991, -121.758751
18, 29918, 37.78475, -122.421501, 37.766273, -122.392766
20, 8579, 36.974476, -122.026316, 36.956351, -122.037541
18, 36811, 37.78297, -122.46552, 37.776871, -122.424378
22, 18953, 30.26065, -97.73842, 30.264211, -97.742516
4, ERO344, 38.573283, -121.481191, 38.577146, -121.485548
0, 8579, 36.961213, -122.044271, 36.972828, -122.024998
17, AFU792, 38.580353, -121.482043, 38.584445, -121.488475
14, 44233, 38.931563, -77.068436, 38.924658, -77.052371
21, NCV575, 34.004231, -118.48576, 34.000393, -118.459091
5, LMC409, 34.01316, -118.4172, 34.0202, -118.404026
20, 14227, 37.79479, -122.401331, 37.79623, -122.401361
20, NKN037, 33.98195, -118.424768, 33.985145, -118.426396
1, YAY387, 38.571861, -121.498283, 38.566513, -121.494613
15, JGR843, 34.018946, -118.463541, 34.00835, -118.424275
17, MOP926, 38.570148, -121.489923, 38.573486, -121.488553
1, IMR842, 34.061773, -118.294011, 34.05667, -118.310263
20, JIX381, 30.266906, -97.749693, 30.26886, -97.746151
20, ZUP783, 30.263651, -97.74319, 30.260198, -97.724061
18, 25140, 37.803138, -122.432348, 37.801, -122.435176
21, RTV885, 38.57481, -121.499003, 38.574996, -121.482585
6, ESN239, 38.556893, -121.434376, 38.554703, -121.428896
12, CAU371, 30.266189, -97.735431, 30.267, -97.741616
23, TPG792, 30.26345, -97.74099, 30.266596, -97.73453
20, FJZ878, 30.258961, -97.738755, 30.266968, -97.739306
0, 36971, 38.902078, -77.023021, 38.878633, -77.019381
0, 37913, 38.930193, -77.032578, 38.909538, -77.045433
18, GGO595, 34.060795, -118.298643, 34.061095, -118.307866
22, 12486, 30.288316, -97.736698, 30.285336, -97.743481
23, LTC315, 30.265166, -97.739943, 30.266558, -97.741931
11, 10541, 47.626801, -122.323845, 47.627826, -122.32533
15, 48263, 38.90955, -77.04847, 38.916148, -77.046263
4, 34580, 38.547548, -121.762088, 38.54073, -121.757775
20, 44972, 37.757061, -122.405296, 37.755601, -122.405585
4, PAO628, 38.5786, -121.494161, 38.567916, -121.489733
12, 39229, 47.671655, -122.282791, 47.653765, -122.309583
14, 9757, 47.60256, -122.349583, 47.60643, -122.338608
21, 30048, 47.615726, -122.347953, 47.604488, -122.334433
22, HNE661, 39.310843, -76.617995, 39.320248, -76.612171
20, KLZ569, 38.577803, -121.493168, 38.582243, -121.500113
10, HOP940, 38.566379, -121.503114, 38.568486, -121.504735
22, 47702, 38.91422, -77.01949, 38.909728, -77.017946
21, KVM059, 34.03239, -118.42173, 34.035461, -118.433853
4, 19052, 30.264121, -97.747015, 30.256848, -97.751833
5, JWL502, 34.065496, -118.294181, 34.068138, -118.295561
0, 52972, 37.801076, -122.448886, 37.805155, -122.447995
0, 36435, 38.897511, -77.021191, 38.915641, -77.011031
23, 8376, 38.539785, -121.754493, 38.541085, -121.751543
0, 33187, 38.579663, -121.475423, 38.588608, -121.481198
18, JVJ082, 34.026026, -118.502565, 34.019301, -118.495025
16, WNY497, 39.324528, -76.612346, 39.282283, -76.613076
4, 32121, 38.543693, -121.733481, 38.55817, -121.743206
5, ZMH260, 34.05402, -118.464821, 34.050735, -118.466533
18, 31766, 34.028488, -118.45185, 34.020006, -118.451646
23, 34699, 38.539701, -121.747883, 38.546466, -121.734978
1, 8026, 38.544476, -121.463788, 38.552361, -121.4695
23, 43967, 38.615915, -121.478166, 38.622843, -121.48228
1, IEI577, 38.58391, -121.47438, 38.580468, -121.485261
21, 36681, 38.96737, -77.07371, 38.966861, -77.061101
23, 7668, 38.569786, -121.485978, 38.570018, -121.475246
23, 31113, 38.562078, -121.42214, 38.55952, -121.421116
17, 8181, 37.766461, -122.45316, 37.789218, -122.401933
20, OQI416, 38.89802, -77.029511, 38.903816, -77.017865
16, COM360, 34.093543, -118.342928, 34.05274, -118.296191
7, GVR377, 34.067663, -118.278126, 34.069571, -118.276615
23, 8346, 38.54053, -121.751263, 38.538313, -121.752145
0, BCF797, 37.768924, -122.386677, 37.807655, -122.409093
20, PVQ369, 38.902603, -77.038406, 38.902451, -77.047718
3, 32689, 38.535536, -121.75382, 38.535761, -121.758461
23, DAS700, 30.268391, -97.744691, 30.267278, -97.743068
23, 31152, 38.575676, -121.497198, 38.566481, -121.503433
1, ZYV638, 38.56975, -121.48159, 38.565215, -121.478656
22, 36610, 38.89475, -77.07493, 38.899055, -77.082725
21, ISL131, 34.06139, -118.31507, 34.062176, -118.352078
22, YVL015, 39.28726, -76.614575, 39.276623, -76.615968
22, 32116, 38.549415, -121.469355, 38.553773, -121.467463
20, QYW974, 38.900856, -77.021785, 38.898396, -77.026875
20, PYL523, 38.8863, -77.02155, 38.88488, -77.015241
22, 18266, 38.904465, -77.044723, 38.926801, -77.02606
23, 31524, 38.575356, -121.483465, 38.580071, -121.505845
1, 8126, 38.575511, -121.494235, 38.559278, -121.504973
23, 30540, 38.54911, -121.41883, 38.560745, -121.42503
23, DAS700, 30.267128, -97.743333, 30.268391, -97.744691
1, UNV505, 37.766916, -122.388365, 37.794015, -122.399906
2, 54757, 37.806151, -122.450626, 37.787715, -122.41169
16, SWA022, 38.546605, -121.447461, 38.552911, -121.452228
7, KWS420, 33.990745, -118.474875, 33.988908, -118.474896
15, HFC193, 34.05646, -118.29875, 34.054688, -118.298816
15, 31380, 38.576676, -121.472213, 38.581461, -121.494588
17, 30794, 38.538861, -121.748213, 38.541996, -121.748645
23, KON964, 30.26488, -97.73937, 30.270758, -97.734538
0, 43905, 38.588626, -121.481126, 38.569416, -121.466961
4, OPB615, 34.031785, -118.445906, 34.031865, -118.452271
16, CWJ614, 34.103586, -118.338556, 34.052713, -118.296183
20, 40320, 47.605795, -122.336798, 47.616236, -122.34329
23, JRR089, 38.580843, -121.517935, 38.57969, -121.501298
22, 18319, 38.929053, -77.013975, 38.929921, -77.032816
20, 7814, 38.539338, -121.755418, 38.540066, -121.748083
23, 31198, 38.575561, -121.480206, 38.577165, -121.492858
1, 7899, 38.546593, -121.761248, 38.544693, -121.763525
6, VZL381, 34.061865, -118.302541, 34.061656, -118.305071
4, 31161, 38.579288, -121.494695, 38.5711, -121.499301
22, 19667, 38.906891, -76.986463, 38.907578, -77.008838
1, 40629, 38.84861, -77.010311, 38.910036, -77.048381
6, 9917, 47.613368, -122.339746, 47.614453, -122.33859
17, 7862, 38.54574, -121.756518, 38.541055, -121.754483
7, KMU878, 34.055795, -118.29184, 34.057631, -118.287521
8, 38706, 47.605025, -122.331051, 47.603036, -122.328381
16, 28629, 38.538988, -121.726871, 38.539301, -121.754946
22, 30742, 34.00392, -118.485635, 33.995451, -118.478265
22, YJA435, 34.06314, -118.28291, 34.065758, -118.284253
16, TMB978, 34.08279, -118.29191, 34.064761, -118.295285
3, 30540, 38.562675, -121.427996, 38.55954, -121.4211
16, ZGE942, 34.088038, -118.361376, 34.052735, -118.296176
4, NIF032, 34.0999, -118.32658, 34.103236, -118.336431
5, 55000, 47.593335, -122.329011, 47.620088, -122.312643
2, BYK232, 30.257096, -97.731521, 30.258473, -97.726281
2, 30795, 37.776448, -122.39215, 37.788878, -122.39255
4, AGR666, 39.27778, -76.637175, 39.287678, -76.636911
17, LCC567, 38.57295, -121.488021, 38.58607, -121.492055
17, YAY387, 38.566548, -121.494545, 38.578986, -121.488543
13, OXI897, 39.346076, -76.585825, 39.339351, -76.58292
0, 34678, 38.547158, -121.765256, 38.539898, -121.751676
5, 30984, 47.596346, -122.328733, 47.593896, -122.330738
2, SQI368, 37.792876, -122.404855, 37.798911, -122.39775
6, ZVJ881, 34.01483, -118.4419, 34.005116, -118.434515
22, 48423, 38.90489, -77.040011, 38.920123, -77.032086
17, SBX400, 38.578515, -121.495796, 38.578415, -121.491155
18, 13504, 33.976328, -118.391868, 33.97643, -118.393438
2, 12706, 30.282903, -97.734618, 30.284776, -97.737085
8, UTS147, 30.285305, -97.745803, 30.282493, -97.745303
4, 28549, 47.597436, -122.328456, 47.602256, -122.337156
0, 30518, 38.53899, -121.77096, 38.535626, -121.751903
18, 24175, 33.994338, -118.453073, 33.990951, -118.447538
21, 12633, 30.285113, -97.743466, 30.2879, -97.739305
5, 10768, 47.613125, -122.314926, 47.611745, -122.318185
21, 11015, 47.604476, -122.33445, 47.603363, -122.33615
6, EWP598, 33.988468, -118.451616, 33.99371, -118.470396
6, QTY300, 34.061861, -118.302315, 34.061823, -118.305031
4, DIJ811, 34.061581, -118.29045, 34.051786, -118.287926
1, JCJ749, 37.803598, -122.419986, 37.800185, -122.41923
17, 345, 36.95656, -122.02492, 36.951836, -122.027098
22, 37246, 38.560878, -121.424561, 38.557641, -121.413956
7, 45913, 37.787058, -122.433048, 37.79745, -122.440766
17, 40596, 47.594863, -122.320316, 47.604693, -122.333856
1, 13080, 34.029686, -118.470241, 34.045821, -118.463525
17, YML653, 38.897238, -77.033148, 38.899528, -77.048688
8, ZMH260, 34.023738, -118.468275, 34.02509, -118.470238
13, NXS752, 39.301718, -76.581801, 39.280081, -76.596123
